Employee Number,Title,First Forname,Surname,Starting Original Date,Emp End Date,SSP Payment,SSP Contra Payment,SMP Payment,OMP Payment,SMP Recovery,CHILDCARE-NEW,BASIC PAY,Qty1,Net1,Tax1,Qty2,Net2,Tax2,Divisor,Pensionable Pay Offset,BASIC ARREARS,BASIC ARR - NP,PDI,CSP-BASIC ADJ,HOLIDAY PAY,O/T @ 1,O/T @ 1.5,OVERTIME CASH,SHIFT ALLW,ACTING ALLW,WEIGHTING,SUPPLEMENT,BONUS,U/P LEAVE,PENSION REFUND,REFER A FRIEND,INCENTIVE,COMMISSION,PILON-T,EX-GRATIA-N,EX-GRATIA-T,SIGNING FEE,TOP UP - OTHER,TOP UP - HOLIDAY,TOP UP - BANK HOLIDAY,Den 1 - EE,Den 1 - PAR,Den 1 - SP,Den 1 - FAM,Den 3 - EE,Den 3 - PAR,Den 3 - FAM,Den 6 - EE,Den 6 - PAR,,Choose IPad,Choose TV,Choose Mobiles - TopUp,Gym Flex,CHOOSECHILDCARE,CHOOSEBIKES,CHOOSEHEALTH,Smart Pension,SMART AVC %,SMART AVC £,WPR Sal Sac,Sal Sac,,Tax Paid,NI Contracted In,NI Pensioner Contracted In,Student Loan,Pension 1,VC %,VC Cash,WPR Non Sal Sacrifice,Entitled Workers Sal Sac,Entitled Workers Non Sal Sac,PRIORITY1,CSA1-PRE 04/03,CSA-POST 04/03,CSA-POST 04/03,CSA-POST 04/03,COUNCIL TAX > 07,COUNC TAX2 >07,NON PRIORITY1,A E O FINES,EAS 3 - POST 04/10,GAYE,CHOOSECHILDCARE,CHOOSEVOUCHERS,CHOOSETRAVEL,ADVANCE,LOAN,OVERPAYMENTS,SAYE 2009,SAYE 2010,SAYE 2011,SAYE 2012 3 Yr,SAYE 2012 5Yr,SAYE 2013 3 Yr,SAYE 2013 5Yr,GYM SUBS,MONIES REC,CAR FINES,Healthcare Gold - Single,Healthcare Gold - SPF,Healthcare Gold - Partner,Healthcare Gold - Family,,Net Pay (Total)
163448,MR,First Name 163448,Last Name 163448,03/12/2012,,0,0,0,0,0,0,1454.25,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386.42,0,0,0,0,0,78.26,35.14,0,0,0,0,0,0,0,0,0,1463.97,-35.91,-83.28,0,0,0,0,0,-28.92,0,0,0,0,-148.11,225.6,137.15,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397.75,1408.21
163467,MR,First Name 163467,Last Name 163467,03/12/2012,,0,0,0,0,0,-200,1166.67,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,53.85,0,0,0,0,0,0,0,0,0,0,0,1691.76,0,0,0,0,24.67,208.97,45.56,0,0,0,0,0,0,0,0,0,2501.38,0,0,0,0,0,0,0,-20.3,0,0,0,0,-20.3,434.8,276.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711.78,2259.4
163496,MR,First Name 163496,Last Name 163496,26/11/2012,,0,0,0,0,0,0,1207.5,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406.65,0,0,0,0,21.99,208.26,0,0,0,0,0,0,0,0,0,0,1354.3,0,0,0,0,0,0,0,-21.52,0,0,0,0,-21.52,205.2,139.18,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381.38,1441.5
163499,MR,First Name 163499,Last Name 163499,07/01/2013,,0,0,0,0,0,0,1207.5,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664.74,0,0,0,0,24.46,0,38.05,0,0,0,0,0,0,0,0,0,1444.65,0,0,0,0,0,0,0,-21.52,0,0,0,0,-21.52,234.8,150.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384.83,1528.4
163530,MR,First Name 163530,Last Name 163530,03/12/2012,30/09/2014,0,0,0,0,0,0,0,3,90,10,2,90,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4756.52,0,-4756.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163576,MISS,First Name 163576,Last Name 163576,10/12/2012,,0,0,0,0,0,0,1496.5,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1027.8,0,0,0,0,0,38.3,35.39,0,0,0,0,0,0,0,0,0,2107.89,0,-84,0,0,0,0,0,-30.19,0,0,0,0,-114.19,356,218.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574.5,1909.3
163600,MR,First Name 163600,Last Name 163600,07/01/2013,,0,0,0,0,0,0,1261.83,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.36,0,0,0,0,337.78,566.94,0,0,0,0,0,0,0,0,0,0,1812.81,0,0,0,0,0,0,0,0,0,0,0,0,0,301.2,196.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497.99,1804.92
163618,MR,First Name 163618,Last Name 163618,10/12/2012,,0,0,0,0,0,0,1207.5,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.8,0,0,0,0,20.93,62.05,19.71,0,0,0,0,0,0,0,0,0,995.89,-31.42,-65.25,0,0,0,0,0,0,0,0,0,0,-96.67,138,87.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.16,1164.16
163656,MR,First Name 163656,Last Name 163656,17/12/2012,,0,0,0,0,0,0,1249.75,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,237.96,0,0,0,0,0,0,0,0,0,0,0,1386.51,0,0,0,0,220.82,353.76,90.53,0,0,0,0,0,0,0,0,0,3049.23,0,-84,0,0,0,0,0,-22.79,0,0,0,0,-106.79,548.51,332.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,1130.85,2301.69
163709,MR,First Name 163709,Last Name 163709,10/12/2012,30/09/2014,0,0,0,0,0,0,0,3,90,10,2,90,10,2,0,0,0,0,0,1538.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1939.41,5012.27,0,100,0,0,0,0,0,0,0,0,0,0,0,0,8590.28,0,0,0,0,0,0,0,0,0,0,13.79,0,13.79,725.8,341.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1066.98,7537.09
163818,MR,First Name 163818,Last Name 163818,07/01/2013,,0,0,0,0,0,0,1249.75,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,115.38,0,0,0,0,0,0,0,0,0,0,0,38.4,0,0,0,0,0,178.19,0,0,0,0,0,-11.75,0,0,0,0,1079.87,-76.51,0,0,0,0,0,0,-22.79,0,0,0,0,-99.3,55,96.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.92,1318.75
163868,MR,First Name 163868,Last Name 163868,07/01/2013,09/10/2014,262.65,-262.65,0,0,0,0,403.77,3,90,10,2,90,10,2,-490.1,0,0,0,0,115.36,0,0,0,0,0,0,0,0,0,0,0,0,16.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.11,0,0,0,0,0,0,0,0,0,0,0,0,0,96.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.2,439.01
164121,MR,First Name 164121,Last Name 164121,14/01/2013,,0,0,0,0,0,0,1207.5,3,90,10,2,90,10,2,-490.1,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1804.6,0,0,0,0,0,0,0,0,0,0,0,2509,0,0,0,0,0,0,0,-14.09,0,0,0,0,-14.09,-775.5,278.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-496.86,3481.87
164166,MR,First Name 164166,Last Name 164166,21/01/2013,,0,0,0,0,0,0,1268.5,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,238.34,0,0,0,0,0,973.8,0,0,0,0,0,1171.51,0,0,0,0,0,0,0,0,0,0,3162.05,0,0,0,0,0,0,0,-23.35,0,0,0,0,-23.35,691.31,341.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033.23,2595.57
164222,MR,First Name 164222,Last Name 164222,21/01/2013,07/10/2014,0,0,0,0,0,0,278.65,3,90,10,2,90,10,2,-490.1,0,0,0,0,529.02,0,0,0,0,0,0,0,0,0,0,0,0,3.04,1451.92,3016.46,0,100,0,0,0,0,0,0,0,0,0,0,0,0,4888.99,0,0,0,0,0,0,0,0,0,0,0,0,0,313.8,203.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517.75,4861.34
164294,MR,First Name 164294,Last Name 164294,21/01/2013,30/09/2014,0,0,0,0,0,0,0,3,90,10,2,90,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,731.45,0,0,0,0,0,0,0,0,0,0,0,731.45,0,0,0,0,0,0,0,0,0,0,0,0,0,146.2,69.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.61,515.84
164343,MR,First Name 164343,Last Name 164343,28/01/2013,30/09/2014,0,0,0,0,0,0,0,3,90,10,2,90,10,2,0,0,0,0,0,467.53,0,0,0,0,0,0,0,0,0,0,0,0,0,1381.86,2741.81,0,100,0,0,0,0,0,0,0,0,0,0,0,0,4691.2,0,0,0,0,0,0,0,0,0,0,0,0,0,389.8,154.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4067.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4611.65,79.55
164348,MR,First Name 164348,Last Name 164348,28/01/2013,,0,0,0,0,0,0,1249.75,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495.15,0,0,0,0,0,0,0,0,0,0,0,1254.8,0,0,0,0,0,0,0,0,0,0,-15.19,0,-15.19,242.6,128,0,0,0,0,0,0,0,0,0,0,317.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688.38,1041.33
164352,MR,First Name 164352,Last Name 164352,28/01/2013,30/09/2014,0,0,0,0,0,0,0,3,90,10,2,90,10,2,0,0,0,0,0,544.45,0,0,0,0,0,0,0,0,0,0,0,0,0,1609.21,3633.04,0,100,0,0,0,0,0,0,0,0,0,0,0,0,5886.7,0,0,0,0,0,0,0,0,0,0,0,0,0,285.8,190.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476.68,5410.02
164355,MR,First Name 164355,Last Name 164355,28/01/2013,,0,0,0,0,0,0,1249.75,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,86.67,0,0,0,0,0,0,1000.61,0,0,0,0,0,332.81,0,-5.2,0,0,0,0,0,0,0,0,2174.54,0,-27.69,0,0,0,0,0,0,0,0,0,0,-27.69,374.4,236.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611.27,2025.68
164411,MR,First Name 164411,Last Name 164411,04/02/2013,30/09/2014,0,0,0,0,0,0,0,3,90,10,2,90,10,2,0,0,0,0,0,1258.62,0,0,0,0,0,0,0,0,0,0,0,0,0,3720.06,11787.2,0,100,2721.55,0,0,0,0,0,0,0,0,0,0,0,19587.43,0,-587.25,0,0,0,0,0,0,0,0,0,0,-587.25,2368.11,413.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14141.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16923.7,2076.48
164417,MR,First Name 164417,Last Name 164417,04/02/2013,,0,0,0,0,0,0,1207.5,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,222.96,0,0,0,0,86.67,0,0,0,0,0,0,1660.05,0,0,0,0,62.03,0,52.54,0,0,0,0,0,0,0,0,0,2801.65,0,0,0,0,0,0,0,-21.52,0,0,0,0,-21.52,494.6,312.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,807.47,2462.76
164426,MR,First Name 164426,Last Name 164426,04/02/2013,,0,0,0,0,0,0,1207.5,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2105.01,0,0,0,0,24.29,0.63,46.36,0,0,0,0,0,0,0,0,0,2893.69,0,0,0,0,0,0,0,-21.52,0,0,0,0,-21.52,596.4,323.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,920.31,2441.96
164429,MR,First Name 164429,Last Name 164429,11/02/2013,,0,0,0,0,0,0,1454.25,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,134.24,0,0,0,0,0,0,0,0,0,0,0,757.55,0,0,0,0,47.26,329.14,51.41,0,0,0,0,0,0,0,0,0,2283.75,-76.51,0,0,0,0,0,0,-28.92,0,0,0,0,-105.43,404.2,240.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,653.18,2015.24
164441,MR,First Name 164441,Last Name 164441,04/02/2013,,0,0,0,0,0,0,1166.67,3,90,10,2,90,10,2,-490.1,0,161.54,0,0,0,0,0,0,0,0,98.67,0,0,0,361.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1298.66,0,0,0,0,0,0,0,0,0,0,0,0,0,357.6,135.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492.69,1296.07
164491,MRS,First Name 164491,Last Name 164491,04/02/2013,,0,0,0,0,0,0,1496.5,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,69.07,0,0,0,0,0,0,0,0,0,0,0,3580.8,0,0,0,0,160.74,-50.86,0,0,0,0,0,0,0,0,0,0,4766.15,0,0,0,0,0,0,0,-30.19,0,0,0,0,-30.19,886,373.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1409.86,3816.2
164516,MRS,First Name 164516,Last Name 164516,04/02/2013,,0,0,0,0,0,0,1445.83,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,70.91,0,0,0,0,0,0,0,0,0,0,0,256.95,0,0,0,0,0,-11.09,14.22,0,0,0,0,0,0,0,0,0,1286.72,0,0,0,0,0,0,0,0,0,0,-19.11,0,-19.11,202,131.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333.36,1424.35
164533,MR,First Name 164533,Last Name 164533,11/02/2013,,0,0,0,0,0,0,1261.83,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,98.28,0,0,0,0,0,238.33,0,0,0,0,0,1135.65,0,0,0,0,40.91,387.84,0,0,0,0,0,0,0,0,0,0,2672.74,0,-83.28,0,0,0,0,0,-23.15,-7.72,0,0,0,-114.15,488,286.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,774.28,2274.41
164541,MR,First Name 164541,Last Name 164541,04/02/2013,30/09/2014,0,0,0,0,0,0,0,3,90,10,2,90,10,2,0,0,0,0,0,1086.18,0,0,0,0,0,0,0,0,0,0,0,0,0,3210.37,9789.21,0,100,1861,0,0,0,0,0,0,0,0,0,0,0,16046.76,0,0,0,0,0,0,0,0,0,0,0,0,0,1574.21,394.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12377.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14346.15,1700.61
164545,MRS,First Name 164545,Last Name 164545,04/02/2013,26/09/2014,0,0,0,0,0,0,0,3,90,10,2,90,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347.18,0,0,0,0,0,130.5,0,0,0,0,0,0,0,0,0,0,477.68,0,0,0,0,0,0,0,0,0,0,0,0,0,95.4,38.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.36,343.32
164546,MR,First Name 164546,Last Name 164546,11/02/2013,,0,0,0,0,0,0,1454.25,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,335.6,0,0,0,0,0,0,0,0,0,0,0,1471.86,0,0,0,0,52.2,104.11,50.43,0,0,0,0,0,0,0,0,0,2978.35,0,-84,0,0,0,0,0,0,0,0,-19.28,0,-103.28,837.71,324.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1161.97,2203.2
164570,MR,First Name 164570,Last Name 164570,18/02/2013,,0,0,0,0,0,0,1249.75,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1016.52,0,0,0,0,47.8,143.4,0,0,0,0,0,0,0,0,0,0,1967.37,0,-65.25,0,0,0,0,0,-22.79,0,-5,0,0,-93.04,326.4,204.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,555.57,1808.86
164726,MISS,First Name 164726,Last Name 164726,18/02/2013,,0,0,690.9,702.35,0,0,0,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,903.15,0,0,0,0,0,0,0,-27.09,0,0,0,0,-27.09,113.8,84.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198.18,1167.98
164802,MR,First Name 164802,Last Name 164802,04/03/2013,,367.71,0,0,0,0,0,1166.67,3,90,10,2,90,10,2,-490.1,0,0,0,-1166.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.79,0,0,0,0,0,0,0,0,0,0,-110.6,0,0,0,0,0,0,0,0,0,0,0,0,0,-83.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83.6,463.1
164815,MR,First Name 164815,Last Name 164815,04/03/2013,,122.57,0,0,0,0,0,1207.5,3,90,10,2,90,10,2,-490.1,0,0,0,-390.12,0,0,0,0,0,0,0,0,0,0,0,0,0,379.4,0,0,0,0,0,348.55,0,0,0,0,0,0,0,0,0,0,1177.8,0,-84,0,0,0,0,0,-13.5,0,0,0,0,-97.5,169.8,108.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.69,1291.71
164851,MR,First Name 164851,Last Name 164851,18/02/2013,07/10/2014,0,0,0,0,0,0,288.4,3,90,10,2,90,10,2,-490.1,0,0,0,0,1512.76,0,0,0,0,0,20,0,0,0,0,0,0,0,4151.61,11653.57,0,100,0,0,0,0,0,0,0,0,0,0,0,0,17236.24,-389.25,-749.52,0,0,0,0,0,0,0,0,0,0,-1138.77,1580.91,368.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1948.93,14638.64
164875,MR,First Name 164875,Last Name 164875,25/02/2013,,0,0,0,0,0,0,1166.67,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,53.85,0,0,0,0,0,0,0,0,0,0,0,1377.82,0,0,0,0,63.39,629.8,55.46,0,-10.4,0,0,0,0,0,0,0,2846.49,-35.91,0,0,0,0,0,0,-20.3,0,0,0,0,-56.21,505,314.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,869.08,2411.3
164878,MR,First Name 164878,Last Name 164878,04/03/2013,,0,0,0,0,0,0,1207.5,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2095.89,0,0,0,0,54.09,0,56.44,0,0,0,0,0,0,0,0,0,2923.82,0,0,0,0,0,0,0,0,0,0,-14.35,0,-14.35,513,328.39,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020.39,2379.18
164888,MR,First Name 164888,Last Name 164888,04/03/2013,30/09/2014,0,0,0,0,0,0,0,3,90,10,2,90,10,2,0,0,0,0,0,1007.47,0,0,0,0,0,0,0,0,0,0,0,0,0,2977.75,8805.72,0,100,0,0,0,0,0,0,0,0,0,0,0,0,12890.94,0,0,0,0,0,0,0,0,0,0,0,0,0,845.31,351.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,1446.35,11444.59
164907,MR,First Name 164907,Last Name 164907,04/03/2013,,0,0,0,0,0,0,2989.58,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2499.48,0,0,0,0,0,0,0,0,0,0,-49.99,0,-49.99,432.2,273.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705.39,2234.2
164940,MR,First Name 164940,Last Name 164940,04/03/2013,,0,0,0,0,0,0,1166.67,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,26.93,0,0,0,0,0,0,0,0,0,0,0,509.05,0,0,0,0,0,0,13.3,0,0,0,0,0,0,0,0,0,1225.85,0,-27.69,0,0,0,0,0,-20.3,0,0,0,0,-47.99,172.2,120.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292.79,1375.17
164966,MR,First Name 164966,Last Name 164966,04/03/2013,,0,0,0,0,0,0,1207.5,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,52.25,0,0,0,0,0,0,0,0,0,0,0,1602.9,0,0,0,0,31.89,59.77,58.43,0,0,0,0,0,0,0,0,0,2522.64,0,0,0,0,0,0,0,-14.35,0,0,0,0,-14.35,432.8,280.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,713.05,2285.34
164978,MR,First Name 164978,Last Name 164978,04/03/2013,30/09/2014,0,0,0,0,0,0,0,3,90,10,2,90,10,2,0,0,0,0,0,1391.45,0,0,0,0,0,0,0,0,0,0,0,0,0,2650.38,7522.41,0,100,0,0,0,0,0,0,0,0,0,0,0,0,11664.24,0,0,0,0,0,0,0,0,0,0,14.35,0,14.35,1131.31,145.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1276.57,10402.02
164988,MR,First Name 164988,Last Name 164988,04/03/2013,,0,0,0,0,0,0,1207.5,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,334.38,0,0,0,0,86.67,0,0,0,0,250,0,507.39,0,0,0,0,78.31,467.8,0,0,0,0,0,0,0,0,0,0,2441.95,0,0,0,0,0,-75,0,0,0,0,0,0,-75,407.8,263.29,0,0,21.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,692.61,2164.44
165001,MR,First Name 165001,Last Name 165001,11/03/2013,11/03/2014,0,0,0,0,0,0,0,3,90,10,2,90,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.39,0,0,0,0,0,0,0,0,0,0,0,0,0,35.2,2.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.01,138.38
165020,MR,First Name 165020,Last Name 165020,04/03/2013,,0,0,0,0,0,0,1207.5,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3036.8,0,0,0,0,0,0,49.06,0,0,0,0,0,0,0,0,0,3803.26,-47.65,0,0,0,0,0,0,-21.52,0,0,0,0,-69.17,702,353.82,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1308.82,2915.37
165057,MR,First Name 165057,Last Name 165057,04/03/2013,30/09/2014,0,0,0,0,0,0,0,3,90,10,2,90,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.65,0,0,0,0,2.87,0,0,0,0,0,0,0,0,0,0,0,49.52,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8,39.72
